Iteration;Time;QI-0;QI-1;QI-2;QI-3;QI-4;QI-5;QI-6;QI-7;QI-8;
2171;0,5;8;2;5;6;3;4;7;1;9
3671;0,626;1;1;4;2;1;1;3;1;5
5240;0,71;1;1;3;4;1;1;2;1;1
6740;0,838;1;1;4;3;1;1;2;1;1
8240;0,905;1;1;3;1;1;1;2;1;4
10292;0,996;1;7;6;3;4;8;1;4;2
11792;1,108;2;5;3;1;1;6;1;4;1
13292;1,159;2;4;3;1;1;5;1;1;1
14792;1,191;3;1;4;1;1;2;1;1;1
16337;1,226;4;1;2;1;1;3;1;1;1
17837;1,287;1;1;3;5;1;4;2;1;6
19337;1,361;1;1;2;4;6;5;3;1;1
20837;1,434;1;1;6;1;1;2;5;4;1
22337;1,507;1;1;4;1;1;1;3;2;1
23871;1,56;1;3;2;1;1;4;1;1;1
25371;1,71;5;2;3;1;1;4;1;1;1
26871;1,777;3;1;4;1;1;1;1;1;2
28371;1,832;6;1;4;3;1;5;1;1;2
29871;1,916;3;1;4;2;1;6;1;1;5
31371;2,0;2;1;1;3;1;5;1;1;4
32896;2,077;5;4;1;2;1;6;3;1;1
34396;2,141;5;1;1;1;1;4;3;1;1
35396;2,168;2;1;1;1;1;3;1;1;1
36896;2,236;4;1;1;1;2;3;1;1;1
38396;2,325;6;1;4;1;3;5;1;2;1
39896;2,407;4;1;2;1;1;3;1;1;5
41396;2,467;2;3;5;1;1;6;1;1;4
42925;2,524;4;1;2;1;1;5;1;1;3
44425;2,575;3;1;1;1;1;4;1;1;2
45925;2,65;3;1;5;1;1;2;4;1;6
47425;2,726;4;1;3;1;1;6;1;1;5
48925;2,792;3;1;1;1;1;4;1;1;2
50425;2,895;6;2;3;1;1;5;1;1;4
51925;2,974;1;4;2;1;1;5;1;1;3
52925;3,02;1;1;2;1;1;3;1;1;1
54450;3,102;1;1;4;1;1;5;2;1;3
55950;3,183;1;1;2;1;1;5;3;4;1
57450;3,258;1;1;1;1;1;4;3;2;1
58950;3,312;3;1;5;1;1;4;2;1;1
60450;3,363;5;1;1;2;1;4;3;1;1
61950;3,421;3;1;1;1;1;4;2;1;1
63450;3,494;4;1;1;3;1;2;1;1;1
64950;3,587;6;1;1;1;2;5;1;1;4
66450;3,664;3;1;1;1;2;4;1;1;1
67978;3,75;5;4;3;1;1;2;1;1;1
69478;3,826;5;2;3;1;1;4;1;1;1
70478;3,867;3;1;1;1;1;2;1;1;1
71978;3,943;3;1;1;2;1;4;1;1;1
73478;4,044;1;1;5;2;3;6;1;4;1
74978;4,137;1;1;6;3;4;5;1;1;2
76478;4,219;1;5;3;4;1;2;1;1;1
77978;4,298;1;1;4;3;1;5;2;1;1
79478;4,359;1;1;1;4;1;3;2;1;1
80978;4,434;4;1;1;3;1;2;1;1;1
82508;4,524;6;1;2;3;4;1;1;5;1
84008;4,614;6;1;5;3;1;1;1;2;4
85508;4,697;3;4;1;5;1;1;1;1;2
