Iteration;Time;TD-0;TD-1;TD-2;TD-3;TD-4;TD-5;TD-6;TD-7;TD-8;
2144;1,025;0;4;0;0;4;0;4;0;4
3644;1,186;0;3;0;0;3;0;3;4;3
5194;1,331;0;2;0;0;2;0;2;3;2
6694;1,547;0;1;0;0;1;0;1;2;1
8194;1,734;0;0;0;0;0;0;0;1;0
10228;2,029;0;0;4;4;0;0;5;0;0
11728;2,228;0;0;3;3;0;4;4;0;0
13228;2,564;0;4;2;2;0;3;3;4;0
14228;2,694;0;3;1;1;0;2;2;3;0
15247;2,812;0;2;0;0;0;1;1;2;0
16747;3,002;0;1;0;5;0;0;0;1;0
18247;3,173;4;0;0;4;0;0;0;0;0
20247;3,3;3;0;0;3;0;0;4;5;0
21747;3,398;2;4;0;2;0;0;3;4;0
23279;3,508;1;3;0;1;0;0;2;3;0
24779;3,615;0;2;0;0;0;0;1;2;0
26279;3,719;5;1;0;0;0;0;0;1;0
27779;3,816;4;0;0;0;0;0;5;0;0
29779;3,943;3;0;4;4;0;0;4;0;0
31279;4,035;2;4;3;3;0;0;3;4;0
32301;4,1;1;3;2;2;0;0;2;3;0
33301;4,158;0;2;1;1;0;0;1;2;0
34801;4,249;0;1;0;0;0;0;0;1;0
36801;4,38;0;0;0;0;4;0;6;0;0
38801;4,505;4;5;0;0;3;0;5;5;0
40301;4,593;3;4;0;0;2;0;4;4;0
41801;4,679;2;3;0;0;1;0;3;3;0
43327;4,772;1;2;0;0;0;0;2;2;0
44827;4,874;0;1;0;0;5;0;1;1;0
46327;4,965;5;0;0;0;4;0;0;0;0
48327;5,088;4;6;0;0;3;0;7;6;0
49827;5,178;3;5;0;0;2;0;6;5;0
51327;5,268;2;4;0;0;1;0;5;4;0
52827;5,356;1;3;0;0;0;0;4;3;0
54327;5,447;0;2;0;0;0;0;3;2;4
55853;5,54;0;1;0;0;4;0;2;1;3
57353;5,627;0;0;0;0;3;0;1;0;2
58853;5,718;4;7;0;0;2;0;0;7;1
60353;5,808;3;6;0;0;1;0;0;6;0
61853;5,929;2;5;0;0;0;0;4;5;5
63353;6,013;1;4;0;0;0;0;3;4;4
64853;6,099;0;3;0;0;0;0;2;3;3
66353;6,193;5;2;0;0;0;0;1;2;2
67853;6,28;4;1;0;0;0;0;0;1;1
69378;6,399;3;0;0;0;4;0;0;0;0
71378;6,531;2;8;0;4;3;0;4;8;0
72378;6,588;1;7;0;3;2;0;3;99;0
73378;6,649;0;6;0;2;1;0;2;99;0
74878;6,734;0;5;0;1;0;0;1;99;0
76378;6,82;0;4;0;0;0;0;0;99;0
78378;6,943;4;3;0;0;0;0;5;99;0
79878;7,041;3;2;0;0;4;0;4;99;0
81378;7,127;2;1;0;0;3;0;3;99;0
82878;7,212;1;0;0;0;2;0;2;99;0
84406;7,323;0;0;4;0;1;0;1;99;0
